Stage,Strain no,Genotype,Treatment,Slide no,Name,Nucleus number,DAPIpeakA,DAPIvalleyB,DAPIoutC,FITCpeakA,FITCvalleyB,FITCoutC,DAPI_A-B,DAPI_A-C,DAPI_B-C,FITC_A-B,FITC_A-C,FITC_B-C
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,10,1590,470,147,455,212.2,181,1120,1443,323,242.8,274,31.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,11,2028,683,137,435,180.5,165.7,1345,1891,546,254.5,269.3,14.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,12,1888,478,212,298.2,228.8,202.4,1410,1676,266,69.4,95.8,26.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,13,1639,650,127,411.8,265.8,195,989,1512,523,146,216.8,70.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,14,1721,445,208,355.5,192.5,170.3,1276,1513,237,163,185.2,22.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,15,1593,827,123,346,170.7,148,766,1470,704,175.3,198,22.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,16,1769,533,77,452.7,292.1,165.7,1236,1692,456,160.6,287,126.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,17,2024,380,107,259,194.5,155.4,1644,1917,273,64.5,103.6,39.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,18,1834,438,95,333.4,206.1,158,1396,1739,343,127.3,175.4,48.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,19,2041,651,167,474.9,235.8,196.2,1390,1874,484,239.1,278.7,39.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,20,1889,828,103,412.7,258.1,211.7,1061,1786,725,154.6,201,46.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,21,1877,542,130,443.6,256.6,203.9,1335,1747,412,187,239.7,52.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,22,2343,846,141,472.6,221.2,115.5,1497,2202,705,251.4,357.1,105.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,23,2211,787,276,494.7,261.1,228.4,1424,1935,511,233.6,266.3,32.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,24,1964,1133,114,436.9,242.7,202,831,1850,1019,194.2,234.9,40.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,25,2245,795,167,433.4,239.2,209.3,1450,2078,628,194.2,224.1,29.9
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,26,2211,545,269,453.8,285,190.9,1666,1942,276,168.8,262.9,94.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,27,1990,715,108,442.1,310.2,230.9,1275,1882,607,131.9,211.2,79.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,28,1803,328,138,433.8,229.7,198.7,1475,1665,190,204.1,235.1,31
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,29,1999,1436,98,465.1,225,149.5,563,1901,1338,240.1,315.6,75.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091401,30,1749,879,62,381,181.6,102.7,870,1687,817,199.4,278.3,78.9
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,1,1652,566,84,461.2,223.3,185.9,1086,1568,482,237.9,275.3,37.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,2,1818,519,74,370,167.5,117,1299,1744,445,202.5,253,50.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,3,1943,293,90,478,243.7,207.7,1650,1853,203,234.3,270.3,36
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,4,1598,683,107,402.7,216.1,187.7,915,1491,576,186.6,215,28.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,5,1670,461,137,418.7,189,151.6,1209,1533,324,229.7,267.1,37.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,6,1787,533,185,409.9,228.6,198.8,1254,1602,348,181.3,211.1,29.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,7,1670,326,83,385.5,233.5,200.6,1344,1587,243,152,184.9,32.9
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,8,1446,221,74,349.8,148,124.4,1225,1372,147,201.8,225.4,23.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,9,1680,597,191,382.8,201.7,167,1083,1489,406,181.1,215.8,34.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,10,1624,258,65,381.7,213.7,172.2,1366,1559,193,168,209.5,41.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,11,1706,601,88,435.8,241.9,204.1,1105,1618,513,193.9,231.7,37.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,12,1547,584,158,403.3,238,189.5,963,1389,426,165.3,213.8,48.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,13,1809,493,343,358.9,240.3,226,1316,1466,150,118.6,132.9,14.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,14,1862,391,226,436.2,250.3,218.4,1471,1636,165,185.9,217.8,31.9
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,15,1386,552,98,392.2,227.3,173,834,1288,454,164.9,219.2,54.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,16,2127,361,169,453,194.4,166,1766,1958,192,258.6,287,28.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,17,1515,728,141,376.1,222.7,195,787,1374,587,153.4,181.1,27.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,18,1494,652,160,330.6,248.7,213.4,842,1334,492,81.9,117.2,35.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,19,2226,1044,196,400.2,221.8,212,1182,2030,848,178.4,188.2,9.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,20,2181,593,200,371.6,218.1,193.8,1588,1981,393,153.5,177.8,24.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,21,1496,586,75,380.1,218,164.2,910,1421,511,162.1,215.9,53.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,22,1580,580,192,345.2,238.6,210.2,1000,1388,388,106.6,135,28.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,23,1801,743,122,382,203.7,200.3,1058,1679,621,178.3,181.7,3.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,24,1465,480,149,342.2,221.1,212.6,985,1316,331,121.1,129.6,8.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909091801,25,1306,660,112,386.2,237.7,205.4,646,1194,548,148.5,180.8,32.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,1,2234,516,119,485.9,234.2,220.6,1718,2115,397,251.7,265.3,13.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,2,1822,622,125,424.4,197,199.5,1200,1697,497,227.4,224.9,-2.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,3,1803,666,159,409.9,221.8,159.1,1137,1644,507,188.1,250.8,62.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,4,2139,790,64,447.8,230.7,125,1349,2075,726,217.1,322.8,105.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,5,2134,355,100,498.8,253.6,218.4,1779,2034,255,245.2,280.4,35.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,6,2600,875,106,428.6,272.8,239.2,1725,2494,769,155.8,189.4,33.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,7,2332,757,166,449.7,249.5,171.6,1575,2166,591,200.2,278.1,77.9
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,8,2597,984,201,477,262,238,1613,2396,783,215,239,24
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,9,2821,919,125,422.5,270.3,260.3,1902,2696,794,152.2,162.2,10
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,10,2296,404,123,457,253.7,200.5,1892,2173,281,203.3,256.5,53.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,11,2273,853,124,453,268.2,197.7,1420,2149,729,184.8,255.3,70.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,12,2074,540,154,502.5,278,245.9,1534,1920,386,224.5,256.6,32.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,13,2262,717,163,429.5,248,208,1545,2099,554,181.5,221.5,40
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,14,2348,623,246,493,272,240.8,1725,2102,377,221,252.2,31.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,15,1984,986,224,412.7,209,167,998,1760,762,203.7,245.7,42
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,16,2206,637,272,559.4,274.3,224,1569,1934,365,285.1,335.4,50.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,17,1789,816,91,386.9,232.2,153.6,973,1698,725,154.7,233.3,78.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,18,1915,1021,206,396.9,281.9,234.1,894,1709,815,115,162.8,47.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,19,1864,575,158,424.3,278.4,233.1,1289,1706,417,145.9,191.2,45.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,20,1863,620,297,576.6,243.9,237.2,1243,1566,323,332.7,339.4,6.7
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,21,2044,1208,173,434.3,281.2,252.2,836,1871,1035,153.1,182.1,29
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,22,1778,862,132,446,266.9,224.8,916,1646,730,179.1,221.2,42.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,23,1930,323,458,494.1,261.6,229.8,1607,1472,-135,232.5,264.3,31.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,24,1852,786,180,446,268,257.5,1066,1672,606,178,188.5,10.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,25,2121,282,140,380.4,182,128,1839,1981,142,198.4,252.4,54
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,26,2381,298,57,387.7,179.2,103,2083,2324,241,208.5,284.7,76.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,27,1664,584,85,367.7,204.5,176.1,1080,1579,499,163.2,191.6,28.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,28,1790,656,109,371.9,192.6,140,1134,1681,547,179.3,231.9,52.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,29,1818,988,136,408.3,209.1,107,830,1682,852,199.2,301.3,102.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,30,1889,366,106,411,183,106,1523,1783,260,228,305,77
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092401,31,1710,454,65,382,174,140.9,1256,1645,389,208,241.1,33.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,1,2173,233,77,387.3,224.8,188.3,1940,2096,156,162.5,199,36.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,2,2265,321,137,351,198.2,177,1944,2128,184,152.8,174,21.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,3,2203,259,109,430,190.6,174.3,1944,2094,150,239.4,255.7,16.3
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,4,1882,547,125,396.2,167.2,137.4,1335,1757,422,229,258.8,29.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,5,2348,776,91,422,174.4,98.5,1572,2257,685,247.6,323.5,75.9
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,6,2628,353,98,394.1,196.2,164,2275,2530,255,197.9,230.1,32.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,7,2671,674,112,368,182.1,158,1997,2559,562,185.9,210,24.1
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,8,2115,327,130,370.6,222.3,215.5,1788,1985,197,148.3,155.1,6.8
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,9,2408,536,139,418.6,124.7,91.3,1872,2269,397,293.9,327.3,33.4
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,10,1946,752,253,439.3,234.7,234.1,1194,1693,499,204.6,205.2,0.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,11,2270,1359,176,380.6,185.4,174.2,911,2094,1183,195.2,206.4,11.2
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,12,2438,829,374,369,211.8,182.2,1609,2064,455,157.2,186.8,29.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,13,2356,479,145,397.7,227.7,188.7,1877,2211,334,170,209,39
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,14,2300,1083,229,359.8,189.9,177.4,1217,2071,854,169.9,182.4,12.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,15,2061,910,185,416.6,252,210.4,1151,1876,725,164.6,206.2,41.6
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,16,2197,508,197,438.9,203.1,126.2,1689,2000,311,235.8,312.7,76.9
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,17,2308,308,197,365,218.3,176.8,2000,2111,111,146.7,188.2,41.5
Premeiotic Zone,TY5120,coh-4(tm1857) coh-3(gk112) V,None,SJ331,SJ1909092702,18,2358,246,249,321.5,210.8,189.9,2112,2109,-3,110.7,131.6,20.9
